type;langrepo;prompts;tokensprompt;tokensanswer;proglang;linesused;linesgiven;similarity;usedornot;foundinuser;foundingpt;ADD;AI;APP;AUTOMATE;CREATE;DATA STORAGE;DOCUMENTATION;ERROR;EXAMPLE;FIX;FUNCTION;GITHUB;INSTALL;INSTRUCTIONS;LOAD;MODULE;NODE;OPERATING SYSTEM;PLUGIN;PROGRAMMING LANGUAGE;PROMPT;REFACTOR;SECURITY;SPOKEN LANGUAGE;TASK;TEST;TIME;TOKEN;UNIT;USE;VISUALIZATION;WEB
pull request;C;2;122;528;JAVASCRIPT;1;6;0.16666666666666666;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;122;528;JAVASCRIPT;1;6;0.16666666666666666;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;122;528;JAVASCRIPT;1;6;0.16666666666666666;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;1;538;436;JAVA;1;4;0.25;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;1;538;436;JAVA;0;2;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;1;538;436;JAVA;2;9;0.2222222222222222;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;1;538;436;JAVA;0;4;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;1;108;492;RUBY;8;40;0.2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;1;108;492;RUBY;8;40;0.2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;RUBY;1;108;492;RUBY;8;40;0.2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;6;28;0.21428571428571427;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;9;47;0.19148936170212766;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;9;45;0.2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;9;47;0.19148936170212766;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;9;35;0.2571428571428571;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XML;4;21;0.19047619047619047;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;4;21;0.19047619047619047;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;4;21;0.19047619047619047;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;5;29;0.1724137931034483;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;5;29;0.1724137931034483;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;5;29;0.1724137931034483;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;6;31;0.1935483870967742;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;6;31;0.1935483870967742;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;7;38;0.18421052631578946;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;7;38;0.18421052631578946;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;7;35;0.2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;3;17;0.17647058823529413;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;10;36;0.2777777777777778;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;13;47;0.2765957446808511;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;3;17;0.17647058823529413;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;13;46;0.2826086956521739;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;14;48;0.2916666666666667;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;15;48;0.3125;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;3;19;0.15789473684210525;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;TEXT;14;55;0.2545454545454545;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;9;52;0.17307692307692307;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;0;11;0.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;3;15;0.2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;9;33;0.2727272727272727;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;3;15;0.2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;YAML;9;33;0.2727272727272727;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XEF;4;4;1.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XEF;3;3;1.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XEF;2;2;1.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XEF;1;3;0.3333333333333333;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XEF;4;4;1.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XEF;4;4;1.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XEF;3;3;1.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVA;30;1830;13754;XEF;16;63;0.25396825396825395;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;1;338;540;JAVASCRIPT;4;17;0.23529411764705882;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;1;338;540;MATHEMATICA;0;3;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;;0;1;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;;0;1;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;BASH;0;2;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;BASH;0;1;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;4;32;0.125;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;1;11;0.09090909090909091;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;BASH;0;1;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;2;19;0.10526315789473684;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;0;6;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;0;1;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;6;43;0.13953488372093023;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;0;5;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;0;8;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;6;50;0.12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;6;50;0.12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;0;8;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;0;19;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;7;46;0.15217391304347827;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;7;59;0.11864406779661017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;7;63;0.1111111111111111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;JAVASCRIPT;10;350;5415;JAVASCRIPT;7;67;0.1044776119402985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;JAVASCRIPT;2;318;1050;JAVASCRIPT;1;7;0.14285714285714285;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;PYTHON;2;318;1050;JAVASCRIPT;1;7;0.14285714285714285;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;XML;2;318;1050;JAVASCRIPT;1;7;0.14285714285714285;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
commit;XML;1;784;270;BASH;32;32;1.0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;2;626;1094;BASH;68;72;0.9444444444444444;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;2;626;1094;BASH;72;72;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;530;347;BASH;41;41;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;457;252;BASH;34;34;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;702;719;BASH;89;90;0.9888888888888889;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;BASH;0;1;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;1;28;0.03571428571428571;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;BASH;0;1;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;BASH;0;1;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;1;5;0.2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;BASH;0;1;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;BASH;0;1;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;5;19;0.2631578947368421;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;0;6;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;1;19;0.05263157894736842;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;0;10;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;2;12;0.16666666666666666;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;2;15;0.13333333333333333;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;Blade;5;47;2097;XML;1;12;0.08333333333333333;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;3;716;1771;JAVASCRIPT;51;57;0.8947368421052632;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;3;716;1771;JAVASCRIPT;9;10;0.9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;3;716;1771;JAVASCRIPT;11;12;0.9166666666666666;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;3;716;1771;JAVASCRIPT;16;17;0.9411764705882353;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;3;716;1771;JAVASCRIPT;29;35;0.8285714285714286;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;3;716;1771;JAVASCRIPT;12;13;0.9230769230769231;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;3;716;1771;JAVASCRIPT;26;31;0.8387096774193549;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;780;610;BASH;71;71;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;554;249;BASH;39;39;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;2;750;935;BASH;34;45;0.7555555555555555;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;2;750;935;BASH;50;50;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;508;413;BASH;16;16;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;508;413;C;6;6;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;508;413;LUA;3;3;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;508;413;VISUAL BASIC;14;14;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;508;413;BASH;5;5;1.0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;413;386;BASH;45;47;0.9574468085106383;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;2;522;737;BASH;34;36;0.9444444444444444;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;2;522;737;BASH;39;39;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;275;258;BASH;30;30;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;593;461;BASH;33;45;0.7333333333333333;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;306;254;BASH;41;41;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;52;53;0.9811320754716981;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;74;74;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;36;40;0.9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;33;38;0.868421052631579;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;48;59;0.8135593220338984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;16;53;0.3018867924528302;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;42;74;0.5675675675675675;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;12;40;0.3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;10;38;0.2631578947368421;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;5;1164;2664;BASH;18;59;0.3050847457627119;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;1;581;418;BASH;57;57;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;2;775;1046;BASH;18;21;0.8571428571428571;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;2;775;1046;BASH;17;17;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;4;1049;3285;BASH;88;93;0.946236559139785;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;4;1049;3285;BASH;94;99;0.9494949494949495;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;4;1049;3285;BASH;95;99;0.9595959595959596;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commit;XML;4;1049;3285;BASH;99;99;1.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
